chr15	76196183	76196807
chr15	80295557	80295892
chr15	82172718	82172974
chr15	89164264	89165026
chr15	92486279	92486499
chr15	93345481	93345920
chr15	93493155	93493421
chr16	188600	188768
chr16	4190467	4191156
chr16	4675865	4676179
chr16	5455849	5456096
chr16	10402582	10402613
chr16	11875595	11875862
chr16	20876961	20877708
chr16	25565121	25565483
chr16	27034450	27034657
chr16	27420058	27420489
chr16	27425954	27426380
chr16	31285036	31285572
chr16	33961185	33961475
chr16	33963025	33963536
chr16	33963999	33964273
chr16	33964822	33965024
chr16	33965390	33965779
chr16	35215908	35216046
chr16	47538663	47538821
chr16	53086307	53086884
chr16	60022587	60022781
chr16	61357214	61357685
chr16	61967223	61967480
chr16	62274781	62275035
chr16	65803077	65803249
chr16	66961826	66962078
chr16	74465300	74465538
chr16	78029755	78029972
chr16	89508559	89508736
chr16	89524868	89525215
chr17	4843368	4843587
chr17	10108765	10109280
chr17	22248313	22248537
chr17	25658260	25658498
chr17	28330896	28331408
chr17	28367522	28367724
chr17	29601225	29601753
chr17	31149409	31149936
chr17	31910580	31910860
chr17	33478049	33478400
chr17	33486600	33486852
chr17	37202784	37203519
chr17	42230256	42230537
chr17	48448975	48449424
chr17	49031388	49032107
chr17	54794792	54795320
chr17	55601211	55601778
chr17	55945326	55945880
chr17	56406907	56407407
chr17	58677475	58677725
chr17	60221428	60221693
chr17	61259398	61259757
chr17	66693766	66694440
chr17	67603206	67603996
chr17	74547042	74547692
chr17	78667844	78668170
chr17	79213292	79213976
chr18	109093	109754
chr18	658021	658534
chr18	3305371	3305612
chr18	3881241	3881579
chr18	9743623	9743831
chr18	10209440	10209844
chr18	18511004	18512011
chr18	18512716	18513494
chr18	18513499	18513791
chr18	18515498	18516277
chr18	18516794	18520373
chr18	20857447	20857723
chr18	28783305	28783908
chr18	34704357	34704793
chr18	38446249	38446577
chr18	44203443	44203660
chr18	45479942	45480156
chr18	48556627	48556721
chr18	53664386	53664768
chr18	54917474	54917717
chr18	57566733	57567254
chr18	60239816	60240056
chr18	68110495	68110753
chr18	71360491	71360703
chr18	71817148	71817602
chr18	73843749	73844065
chr18	77551649	77551905
chr18	77890003	77890449
chr19	827652	827911
chr19	933304	933811
chr19	1210431	1210693
chr19	4624863	4625069
chr19	6577265	6578186
chr19	9150364	9150690
chr19	9732617	9732843
chr19	13764687	13765057
chr19	15387459	15387731
chr19	16308598	16308681
chr19	18013474	18013839
chr19	18475368	18476109
chr19	18484418	18485300
chr19	19887346	19887643
chr19	23470610	23470848
chr19	24184056	24184225
chr19	27731790	27732820
chr19	27733055	27733726
chr19	27733794	27734303
chr19	27736100	27736715
chr19	27737840	27738147
chr19	27738371	27738673
chr19	27738810	27739001
chr19	27890131	27890276
chr19	36066506	36066771
chr19	39266050	39266429
chr19	40837125	40837254
chr19	41767848	41768264
chr19	42034505	42035023
chr19	42364146	42364890
chr19	47734497	47734909
chr19	47735582	47736111
chr19	49458192	49458800
chr19	53798199	53798785
chr2	16834207	16834449
chr2	21585090	21585392
chr2	26231793	26232050
chr2	28395235	28395601
chr2	29118093	29118419
chr2	33141296	33141515
chr2	37856644	37857088
chr2	37881120	37881655
chr2	46076579	46077014
chr2	49068353	49068693
chr2	64957788	64957975
chr2	65245315	65245545
chr2	65295927	65296257
chr2	67141349	67141814
chr2	70823807	70824752
chr2	72108073	72108493
chr2	73121178	73121447
chr2	88837847	88838087
chr2	89853121	89853384
chr2	89868450	89868911
chr2	89870153	89870506
chr2	89871881	89872408
chr2	89874357	89876051
chr2	89878314	89878845
chr2	89878943	89879023
chr2	89879034	89879441
chr2	92268984	92269980
chr2	92275851	92276045
chr2	92281227	92281588
chr2	92284249	92284429
chr2	92290327	92291221
chr2	92296776	92297365
chr2	92305577	92306184
chr2	92306678	92307112
chr2	92311615	92311751
chr2	92311946	92312261
chr2	92317208	92317818
chr2	92318379	92318841
chr2	92321599	92322037
chr2	92323635	92323961
chr2	92324305	92324637
chr2	100801044	100801091
chr2	102320379	102321046
chr2	113450177	113450438
chr2	126208803	126209073
chr2	133011892	133012261
chr2	133012779	133012963
chr2	133015151	133015453
chr2	133018687	133019153
chr2	133026720	133027328
chr2	133030126	133030748
chr2	133038136	133038311
chr2	133038995	133039136
chr2	133300725	133301170
chr2	136252213	136252401
chr2	137133013	137133689
chr2	137789413	137789657
chr2	142314910	142314967
chr2	151315847	151316155
chr2	151765517	151765878
chr2	153557702	153558088
chr2	158970182	158970690
chr2	161934579	161934787
chr2	169309358	169309600
chr2	171078055	171078644
chr2	171178038	171178227
chr2	173989277	173989573
chr2	178034816	178035323
chr2	186432734	186433042
chr2	224751913	224752262
chr2	225386520	225387126
chr2	230045447	230045670
chr2	233180291	233180511
chr2	233260732	233261025
chr2	233947063	233947243
chr2	233949331	233949571
chr20	3401013	3401185
chr20	3874053	3874415
chr20	5100458	5101092
chr20	6082008	6082239
chr20	9427930	9428169
chr20	10099976	10100383
chr20	10713834	10714238
chr20	11619597	11619827
chr20	13265604	13265979
chr20	20017612	20017655
chr20	22360113	22360422
chr20	23135689	23135980
chr20	26188751	26189196
chr20	26189268	26189430
chr20	26189732	26190539
chr20	26310737	26311019
chr20	29829372	29829891
chr20	30287141	30287412
chr20	35463725	35464078
chr20	36023363	36023618
chr20	46621882	46622214
chr20	48386638	48387094
chr20	49074518	49074758
chr20	51291977	51292255
chr20	58161065	58161293
chr20	58691986	58692132
chr20	58803337	58803768
chr21	9825482	9827646
chr21	10819483	10819775
chr21	11186527	11186720
chr21	11187966	11188153
chr21	18980052	18980394
chr21	19080790	19081191
chr21	21964685	21965075
chr21	26274811	26275019
chr21	27813451	27813750
chr21	28031573	28031851
chr21	34633944	34634237
chr21	34739480	34739937
chr21	36237965	36238225
chr21	40250665	40250852
chr21	47052582	47053156
chr22	17711218	17711531
chr22	23827827	23827970
chr22	24168262	24168579
chr22	29379283	29379562
chr22	30641742	30642107
chr22	36008055	36008249
chr22	39493182	39493541
chr22	41072689	41072943
chr22	44947179	44947328
chr22	45081451	45081701
chr22	45865610	45865974
chr22	46924091	46924410
chr22	50153820	50154420
chr22	50744289	50744712
chr3	152677	153276
chr3	3601580	3601780
chr3	6090238	6090559
chr3	9404583	9404826
chr3	14219955	14220316
chr3	14367293	14367644
chr3	20119839	20120222
chr3	32448428	32448949
chr3	33509347	33509735
chr3	34058478	34058668
chr3	35787912	35788172
chr3	36974321	36974671
chr3	39302378	39302655
chr3	41512947	41513142
chr3	42864821	42865275
chr3	47555258	47555422
chr3	49395705	49396193
chr3	51572536	51572731
chr3	52141111	52141376
chr3	52532786	52533004
chr3	53303979	53304330
chr3	56817802	56818420
chr3	58860133	58860364
chr3	70903386	70903921
chr3	71496860	71497159
chr3	72226536	72226811
chr3	75097836	75098131
chr3	83983412	83984116
chr3	85008353	85008664
chr3	89071047	89071051
chr3	102411678	102411795
chr3	105091291	105091651
chr3	112097809	112098178
chr3	112619897	112620220
chr3	113775820	113775847
chr3	119357681	119358238
chr3	119805361	119805679
chr3	122215322	122215657
chr3	124115971	124116214
chr3	128598251	128598481
chr3	132345718	132346083
chr3	134060228	134060548
chr3	138942603	138942946
chr3	140142294	140142643
chr3	142982684	142983009
chr3	146299840	146300369
chr3	149501615	149501859
chr3	152878274	152878827
chr3	153332258	153333043
chr3	159539004	159539078
chr3	159547267	159547911
chr3	167657964	167658365
chr3	177309157	177309518
chr3	178787633	178788326
chr3	179687321	179687677
chr3	185435544	185435975
chr3	186194019	186194404
chr3	186900970	186901338
chr3	188014847	188015063
chr3	194051395	194051772
chr3	194908297	194908791
chr4	2773177	2773384
chr4	3193671	3194137
chr4	3438578	3439085
chr4	6266411	6266757
chr4	7703888	7704352
chr4	13602706	13603081
chr4	15002744	15003108
chr4	15682888	15683284
chr4	15767001	15767215
chr4	24865138	24865386
chr4	26408510	26408584
chr4	28353491	28353810
chr4	33748571	33749105
chr4	35502486	35502823
chr4	37734488	37734564
chr4	38604813	38605013
chr4	41146839	41147148
chr4	49094750	49094988
chr4	49101311	49101784
chr4	49104312	49104953
chr4	49105317	49105718
chr4	49110102	49110810
chr4	49112470	49113035
chr4	49139142	49139337
chr4	49141608	49141848
chr4	49144065	49144245
chr4	49146452	49146761
chr4	49151118	49151894
chr4	49156838	49157034
chr4	49636198	49636622
chr4	49636767	49636801
chr4	49637026	49637322
chr4	49637436	49637683
chr4	49638973	49639887
chr4	49640946	49641540
chr4	49642567	49642729
chr4	49642895	49643221
chr4	49643741	49644225
chr4	49644846	49645027
chr4	49646447	49646857
chr4	49653342	49653517
chr4	52923444	52923779
chr4	63297336	63297544
chr4	68265439	68266258
chr4	75811545	75812204
chr4	77702920	77703503
chr4	78254016	78254373
chr4	78263648	78263886
chr4	78265207	78265446
chr4	83808442	83808836
chr4	84091950	84092670
chr4	89376524	89376818
chr4	91762018	91762268
chr4	108300581	108300858
chr4	109993869	109994109
chr4	114482093	114482771
chr4	116702852	116702994
chr4	116891014	116891242
chr4	119318403	119318804
chr4	123698176	123698410
chr4	123719233	123719971
chr4	125834557	125835133
chr4	128704488	128704858
chr4	129607355	129607616
chr4	146975863	146976111
chr4	157692527	157692990
chr4	159092302	159092579
chr4	168818366	168818650
chr4	170873884	170874040
chr4	176936345	176936748
chr4	177283719	177283891
chr4	187841574	187842122
chr5	218166	218531
chr5	368584	369107
chr5	399855	400695
chr5	424560	425510
chr5	529920	530547
chr5	1073374	1073845
chr5	4019387	4019928
chr5	6675921	6676735
chr5	10528550	10528929
chr5	10854408	10855128
chr5	11234772	11235542
chr5	13591800	13592144
chr5	14664201	14665004
chr5	14809836	14810246
chr5	14810543	14811039
chr5	14946809	14947180
chr5	15353263	15353618
chr5	17317053	17317782
chr5	17436520	17437194
chr5	25594790	25595104
chr5	26490475	26491030
chr5	27471916	27472654
chr5	28374547	28374991
chr5	28805906	28806537
chr5	28855787	28856263
chr5	31589131	31589445
chr5	32390994	32391361
chr5	33129306	33129954
chr5	33440640	33441175
chr5	36378527	36379114
chr5	36442427	36442899
chr5	36657593	36658202
chr5	37276188	37276519
chr5	37847657	37848763
chr5	37889825	37890111
chr5	37926978	37927213
chr5	38427065	38427811
chr5	38442019	38442128
chr5	40601274	40601970
chr5	41122458	41123265
chr5	41241273	41241468
chr5	41904006	41904171
chr5	42068072	42068479
chr5	42598461	42598718
chr5	43007566	43007978
chr5	49517114	49517275
chr5	52323836	52324113
chr5	52786576	52786818
chr5	53700327	53700782
chr5	53906085	53906334
chr5	55973159	55973783
chr5	56363373	56363540
chr5	56790536	56790890
chr5	57131017	57131426
chr5	57757770	57758366
chr5	71146698	71146966
chr5	72250933	72251366
chr5	72532444	72532673
chr5	74342337	74342552
chr5	77641591	77641975
chr5	82545065	82545266
chr5	86537941	86538398
chr5	99517715	99517925
chr5	99634955	99635058
chr5	110807258	110807630
chr5	110830217	110830872
chr5	113010976	113011227
chr5	115854239	115854434
chr5	118390928	118391420
chr5	126012931	126013115
chr5	132372575	132372847
chr5	135369464	135369835
chr5	135645763	135645986
chr5	142454167	142454456
chr5	142580345	142580605
chr5	145167085	145167327
chr5	148205621	148205990
chr5	152191638	152191995
chr5	154257656	154257845
chr5	162864671	162865067
chr5	163546792	163547311
chr5	172719495	172719750
chr5	173755560	173756071
chr5	177026946	177027127
chr6	1763752	1763837
chr6	2507334	2507537
chr6	4384054	4384330
chr6	14105703	14106055
chr6	18326366	18326568
chr6	20866939	20867284
chr6	26104053	26104159
chr6	27099681	27099976
chr6	31296447	31296747
chr6	31304904	31305297
chr6	33222490	33222881
chr6	36634783	36635418
chr6	36643917	36644754
chr6	36644755	36644820
chr6	36644973	36645324
chr6	37212646	37212969
chr6	38361991	38362503
chr6	41814268	41814784
chr6	43543798	43544070
chr6	43692851	43693112
chr6	43894404	43894661
chr6	44652967	44653315
chr6	48078662	48079148
chr6	57465758	57466215
chr6	58776714	58779360
chr6	61914088	61914408
chr6	64283354	64283921
chr6	72077326	72077937
chr6	74230687	74230980
chr6	75981676	75982126
chr6	81245982	81246231
chr6	82469619	82469888
chr6	95211349	95211614
chr6	96604384	96604599
chr6	100445002	100445323
chr6	101328631	101328941
chr6	102846909	102847149
chr6	106546193	106546696
chr6	107431522	107431674
chr6	109218623	109218979
chr6	109329927	109330505
chr6	110203419	110203571
chr6	110203648	110203781
chr6	111428210	111428672
chr6	111804918	111805608
chr6	112308438	112308866
chr6	115391930	115392547
chr6	116673759	116674239
chr6	118895071	118895612
chr6	118970196	118970560
chr6	119558534	119558736
chr6	133593916	133594202
chr6	135628065	135628274
chr6	137469894	137470225
chr6	137612689	137612950
chr6	139773719	139774087
chr6	140422600	140422852
chr6	144673457	144673816
chr6	145834263	145834495
chr6	147365363	147365889
chr6	149400838	149401453
chr6	149657688	149658054
chr6	149700115	149700421
chr6	151178236	151178358
chr6	151178361	151178769
chr6	151845205	151845223
chr6	151845233	151845643
chr6	152543034	152543301
chr6	157977724	157978006
chr6	159053875	159054121
chr6	163808437	163808698
chr7	2276725	2277384
chr7	4320304	4320669
chr7	5436813	5437098
chr7	5565641	5566057
chr7	7486278	7486352
chr7	8241795	8242021
chr7	12932862	12933219
chr7	17713890	17714169
chr7	18460435	18460771
chr7	25010928	25011187
chr7	29368164	29368656
chr7	31031884	31032457
chr7	34074467	34074666
chr7	37528217	37528501
chr7	37631991	37632326
chr7	40756891	40757385
chr7	41817877	41818362
chr7	41819518	41819812
chr7	43617077	43617357
chr7	47331098	47331329
chr7	51852932	51853166
chr7	52251748	52252042
chr7	52514335	52514712
chr7	57941032	57941192
chr7	61085211	61085371
chr7	61968885	61969621
chr7	61970766	61971175
chr7	61973216	61973406
chr7	62032151	62032286
chr7	77373332	77373638
chr7	80167269	80167942
chr7	80762699	80763035
chr7	81252605	81253064
chr7	96499385	96499874
chr7	96797160	96797436
chr7	100202331	100202364
chr7	100465778	100466081
chr7	100885102	100885202
chr7	104992657	104992841
chr7	117270511	117271058
chr7	121145889	121146159
chr7	121151173	121151656
chr7	123886426	123886850
chr7	127473758	127473992
chr7	128502647	128502788
chr7	130839032	130839397
chr7	130873120	130873630
chr7	137849729	137849895
chr7	141660545	141660718
chr7	148099292	148099607
chr7	148369204	148369580
chr7	149232337	149232638
chr7	150785952	150786083
chr7	151385112	151385476
chr7	151769543	151769801
chr7	152161013	152161352
chr7	152686921	152687292
chr7	158611222	158611405
chr7	158611494	158611802
chr7	159103580	159103808
chr8	2352378	2352670
chr8	3027166	3027476
chr8	3899734	3900128
chr8	5178973	5179324
chr8	8216226	8216587
chr8	8219984	8221131
chr8	11716195	11716503
chr8	12789594	12789736
chr8	18899127	18899350
chr8	20175209	20175528
chr8	20285500	20285869
chr8	22871947	22872313
chr8	22925547	22926820
chr8	23020999	23021318
chr8	27950520	27950820
chr8	29627786	29628455
chr8	31029981	31030403
chr8	40842005	40842127
chr8	43092672	43093951
chr8	43094695	43095392
chr8	43095699	43096222
chr8	43096366	43097101
chr8	43794389	43794836
chr8	43826147	43826283
chr8	46845338	46845510
chr8	46852234	46852553
chr8	46857359	46857539
chr8	50023148	50023449
chr8	53458636	53459080
chr8	54185553	54185809
chr8	54857964	54858159
chr8	54858240	54858522
chr8	57167402	57167570
chr8	57818459	57818967
chr8	57864944	57865292
chr8	60596355	60596644
chr8	66625699	66625914
chr8	67025529	67026292
chr8	67036517	67036881
chr8	69542901	69543432
chr8	71688294	71688390
chr8	74087603	74088060
chr8	80980686	80980990
chr8	82139684	82140242
chr8	82754615	82754861
chr8	86271477	86271724
chr8	86848276	86848551
chr8	94892543	94892784
chr8	95002989	95003570
chr8	95961506	95962040
chr8	99271717	99272256
chr8	102066197	102066530
chr8	103248689	103249483
chr8	120633167	120633315
chr8	124151644	124151908
chr8	124624503	124625149
chr8	124857090	124857468
chr8	126201609	126201963
chr8	128807621	128808411
chr8	131007433	131007791
chr8	131697618	131698271
chr8	133037457	133037882
chr8	133416205	133416434
chr8	133907955	133908348
chr8	138769730	138769906
chr8	140906765	140907373
chr8	142018836	142019088
chr8	143409460	143409790
chr8	143896859	143897648
chr8	144198647	144198966
chr8	145634608	145634912
chr8	145927083	145927855
chr9	214852	215196
chr9	755990	756237
chr9	899688	900277
chr9	1009279	1009605
chr9	1707303	1707548
chr9	2228890	2229372
chr9	4788789	4788994
chr9	5797053	5797260
chr9	6864299	6864685
chr9	10059150	10059378
chr9	11100677	11101026
chr9	21833482	21833866
chr9	22037309	22037658
chr9	33876876	33877109
chr9	42819018	42819227
chr9	66823439	66823724
chr9	66834809	66835313
chr9	66843763	66843941
chr9	66970946	66971681
chr9	67320518	67320926
chr9	72591298	72591441
chr9	79186558	79186884
chr9	84636207	84636558
chr9	86853551	86854100
chr9	86995503	86995922
chr9	87127535	87127816
chr9	92301169	92301406
chr9	92469205	92469427
chr9	94909520	94909964
chr9	95562512	95562923
chr9	95750504	95750763
chr9	98699442	98699829
chr9	104264480	104264728
chr9	108626800	108627133
chr9	110500432	110500644
chr9	114906957	114907493
chr9	115061829	115062222
chr9	116668896	116669298
chr9	117661182	117661379
chr9	118706323	118706929
chr9	119449365	119449613
chr9	124084626	124084966
chr9	127198786	127198989
chr9	130186561	130186884
chr9	138951946	138952147
chr9	139001418	139002028
chr9	139444829	139445208
chr9	139743739	139744119
chrM	10	787
chrM	3041	3990
chrM	9450	10551
chrM	11720	13368
chrX	4628650	4628972
chrX	7679282	7679500
chrX	33974547	33974932
chrX	34577547	34577883
chrX	38552248	38552579
chrX	39751084	39751414
chrX	42835930	42836090
chrX	46818252	46818472
chrX	47675306	47675637
chrX	47678366	47678695
chrX	58558308	58558418
chrX	61745605	61745920
chrX	65858213	65858826
chrX	83990037	83990291
chrX	86520535	86520918
chrX	107366111	107366414
chrX	108297628	108297859
chrX	113314665	113315028
chrX	113514899	113515458
chrX	125715192	125715283
chrX	128640775	128640952
chrX	140043621	140043996
chrX	153755013	153755273
chrY	7147467	7147988
chrY	10033450	10033692
chrY	10036400	10036633
chrY	10037656	10037946
chrY	13453212	13454050
chrY	13458330	13458805
chrY	13842600	13842864
chrY	13851924	13852161
chrY	13869379	13869549
chrY	23313668	23313919
